Year,Quarter,Total_number_of_fish,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320
2018,10,285,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,5,4,6,7,18,16,30,21,27,25,21,22,26,13,7,9,2,6,2,2,3,1,0,0,1,0,2,1,0,0,1,0,1,0,1
2019,1,142,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,2,3,4,7,15,8,13,10,6,6,9,8,8,4,4,3,2,5,2,1,1,2,2,4,3,0,0,0,1,1,0,0,1,0
2019,4,498,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,1,2,2,6,7,12,9,25,20,32,27,34,36,36,38,31,39,31,18,14,14,12,7,6,6,5,3,5,1,1,1,0,1,4,1,0,1,0
2019,7,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,4,6,11,27,17,28,22,20,30,28,34,29,18,20,11,17,10,8,7,7,4,5,2,4,4,2,0,2,0,3,0,0,1,0
2019,10,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,1,12,11,22,28,24,24,29,34,24,19,28,19,16,4,8,9,4,2,7,2,4,1,2,0,2,0,3,0,2,1,0,0,0
2020,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,7,15,5,11,16,27,21,19,19,12,9,13,5,10,7,2,4,3,2,4,0,3,2,0,2,0,0,0,2,0,0,1,0,0
2020,4,200,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,1,0,1,0,1,1,5,2,6,8,12,11,7,11,18,15,18,8,7,6,7,3,2,2,5,6,7,4,3,2,2,2,3,2,2,0,2,1,0
2020,7,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,8,7,10,14,18,10,11,18,10,9,12,15,7,6,5,4,2,7,2,4,4,2,5,1,4,1,1,1,0,0,2,0,0
2020,10,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,6,10,6,17,11,12,12,12,10,8,8,10,4,9,4,4,2,1,4,2,1,1,1,4,1,3,1,3,0,0,0,0
2021,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,7,3,6,6,4,9,9,6,7,9,7,2,2,2,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2021,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,9,8,5,11,15,26,13,18,25,12,20,30,17,13,6,6,10,11,3,6,1,4,1,3,0,4,1,2,0,7,0,2,0,0
2021,7,233,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,4,2,4,7,11,8,17,11,18,22,19,12,24,14,16,6,6,3,8,4,1,0,1,1,2,0,1,1,1,2,0,0,0,0,0
2021,10,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,10,12,14,9,16,22,17,21,15,10,11,9,7,2,5,2,4,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0
2022,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,8,2,7,10,16,8,5,13,13,10,10,14,10,7,11,5,3,2,4,2,5,0,2,1,1,2,2,0,1,2,2,1,1
2022,4,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,9,2,8,13,14,15,22,23,24,28,24,14,17,13,16,9,10,6,7,4,6,3,1,0,1,1,0,0,1,1,0,0,0,1,0
2022,7,374,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4,5,8,6,20,17,26,20,38,21,29,26,18,27,24,15,12,9,10,6,2,4,1,2,3,0,5,3,3,3,0,1,0,0,0
2022,10,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,6,18,15,17,18,19,16,15,19,12,21,16,11,11,12,5,2,9,4,3,1,3,0,3,4,3,0,0,0,1,1,1
2023,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,8,14,10,13,7,12,12,6,8,20,11,5,4,9,3,6,5,1,3,1,5,3,4,2,5,4,1,1,0,0,0,0
2023,4,379,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0,1,2,6,6,6,4,11,18,26,24,26,24,28,28,36,22,15,19,15,5,7,4,6,2,3,3,2,4,8,3,4,1,1,0,0,1,0
2023,7,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,4,8,4,11,15,21,27,18,28,28,21,30,19,16,8,9,8,4,5,7,2,7,4,2,4,3,1,1,0,0,0,0,0,0
2023,10,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,9,13,18,29,21,12,24,19,12,14,14,4,9,9,3,5,3,5,2,5,6,1,1,2,0,2,3,2,0,0,1,0
2024,1,221,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,1,1,3,2,5,5,6,7,10,7,12,9,16,14,15,8,22,11,13,9,7,4,2,3,5,0,4,1,1,0,3,0,0,1,1,0,2,0,0
2024,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,4,5,7,16,15,14,27,18,29,32,19,24,28,18,19,13,14,8,9,8,3,5,6,2,3,5,8,5,1,0,2,0,1,0,1
2024,7,485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,7,7,8,10,17,20,30,33,40,36,35,43,41,34,28,10,12,12,10,5,16,3,6,2,0,0,2,4,2,2,0,3,0,0,0
2024,10,404,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,0,2,2,16,10,26,18,31,26,37,35,35,30,29,23,17,9,14,9,5,3,8,1,1,0,3,1,0,2,2,0,0,1,0,0,0
