Year,Quarter,Fleet,Nsamp (raw),25,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,350,360
2023,2,AS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,AS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,4,AS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,AS,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,10,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,AS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,4,AS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,LL,22,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,1,3,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,2,LL,42,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,6,6,3,1,4,2,3,4,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,3,LL,88,0,0,0,0,0,0,0,0,0,0,0,2,1,5,7,11,16,9,17,7,0,3,2,2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,4,LL,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1,LL,15,0,0,0,0,0,0,1,2,0,1,0,0,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2,LL,72,0,0,0,0,0,0,0,0,3,1,1,1,0,3,10,11,9,11,7,3,2,4,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,3,LL,75,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12,13,9,8,6,5,1,6,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,4,LL,133,0,0,0,0,0,1,3,0,0,2,11,15,15,13,15,17,10,10,3,5,2,2,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,LL,83,0,0,0,0,0,0,1,3,2,2,3,7,2,4,11,10,9,8,10,2,3,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,LL,107,0,0,0,0,0,0,0,0,0,0,0,1,3,4,18,15,21,16,9,1,5,1,2,2,1,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,3,LL,54,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,10,6,12,7,2,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,4,LL,81,0,0,0,0,0,0,0,1,0,0,1,3,8,8,6,4,7,10,6,4,5,2,4,2,1,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,LL,21,0,0,0,0,0,0,1,1,1,0,0,1,2,2,2,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,LL,77,0,0,0,0,0,0,0,0,0,1,1,2,2,9,15,9,19,5,3,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,LL,96,0,0,0,0,0,0,0,0,0,0,2,0,2,3,10,6,18,14,16,9,3,2,4,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,LL,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,0,2,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,LL,22,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,3,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2,LL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,3,LL,111,0,0,1,0,0,0,0,3,1,4,8,8,3,4,9,9,13,11,3,3,4,6,5,3,2,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,4,LL,112,0,0,0,0,0,0,1,0,2,4,7,23,16,16,6,14,5,5,2,4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,LL,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,LL,40,0,0,0,0,0,0,0,0,0,1,0,0,3,3,6,4,4,3,3,4,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,LL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,LL,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,LL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2,LL,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,LL,216,0,0,0,0,0,0,0,0,1,1,1,5,9,19,33,55,28,22,16,7,4,2,2,2,2,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,4,LL,358,0,0,2,1,1,3,1,6,12,6,8,11,15,32,55,63,50,25,22,6,6,6,3,3,3,4,7,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,LL,103,0,0,0,0,3,1,3,8,9,14,7,11,8,6,6,12,5,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2,LL,194,0,0,0,0,0,0,3,0,2,2,6,3,6,14,20,36,29,21,15,8,9,5,5,1,0,3,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,3,LL,357,0,0,0,0,0,0,0,0,2,0,7,7,12,20,32,63,58,37,33,20,20,4,7,14,8,4,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4,LL,329,0,0,0,0,0,0,0,1,1,4,14,20,38,44,38,39,37,26,12,8,6,4,5,7,4,2,6,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,LL,193,0,0,0,0,0,0,1,4,3,5,12,18,8,12,27,32,20,15,8,8,7,2,4,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,LL,317,0,0,0,0,0,0,0,0,0,1,0,5,15,26,57,69,57,37,12,5,5,8,4,4,0,2,2,0,1,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3,LL,190,0,0,0,0,0,0,0,0,1,1,0,2,12,28,36,32,16,8,6,5,1,7,10,6,6,0,3,3,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,4,LL,63,0,0,0,0,0,0,5,3,3,2,0,5,4,3,9,6,4,4,2,1,1,0,0,2,1,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,LL,100,0,0,0,0,0,0,0,1,3,1,7,6,13,17,9,13,12,8,3,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2,LL,446,0,0,0,0,0,0,0,3,1,1,4,7,15,42,79,78,90,48,27,17,7,5,2,2,6,0,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,3,LL,104,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,7,12,18,7,3,8,2,5,3,2,6,2,2,2,1,1,1,2,2,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,4,LL,276,0,0,0,0,0,1,0,0,0,3,9,7,7,4,7,7,5,24,26,32,22,26,9,16,6,6,8,4,5,3,3,5,4,6,3,4,4,3,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,1,LL,207,0,0,0,0,0,0,0,1,0,2,2,1,1,0,1,3,3,7,12,21,28,29,24,24,20,7,3,5,0,1,1,2,0,3,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
